GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000206559	3	28380637	28589613	987	70	2109196	0.73477	0.23124	ZCWPW2
ENSG00000144642	3	29312473	30061886	5119	264	2109196	-0.12207	0.54858	RBMS3
ENSG00000163513	3	30637994	30745634	648	118	2109196	0.58956	0.27774	TGFBR2
ENSG00000144644	3	30757692	30946257	1425	92	2109196	0.79218	0.21413	GADL1
ENSG00000163527	3	31564130	31689112	501	55	2109196	0.13667	0.44565	STT3B
ENSG00000144645	3	31689382	32129072	2805	236	2109196	-0.39775	0.65459	OSBPL10
ENSG00000197385	3	32013263	32043120	212	34	2109196	0.96225	0.16796	ZNF860
ENSG00000152642	3	32137181	32220205	644	50	2109196	0.026714	0.48934	GPD1L
ENSG00000170293	3	32270171	32421817	1006	149	2109196	-1.6254	0.94796	CMTM8
ENSG00000153551	3	32423163	32534559	738	86	2109196	-0.90404	0.81701	CMTM7
ENSG00000091317	3	32512804	32554900	198	51	2109196	-1.7315	0.95832	CMTM6
ENSG00000144635	3	32557463	32622366	328	52	2109196	-0.63036	0.73577	DYNC1LI1
ENSG00000182973	3	32716637	32825367	694	36	2109196	0.37171	0.35505	CNOT10
ENSG00000206557	3	32849510	32949318	561	72	2109196	0.42276	0.33623	TRIM71
ENSG00000183813	3	32983066	33007841	163	19	2109196	0.18804	0.42542	CCR4
ENSG00000170266	3	33028100	33148722	742	66	2109196	1.6032	0.054441	GLB1
ENSG00000188167	3	33121913	33148293	130	34	2109196	1.147	0.12569	TMPPE
ENSG00000170275	3	33145471	33199265	263	49	2109196	0.22908	0.4094	CRTAP
ENSG00000173705	3	33181537	33270707	509	55	2109196	0.73522	0.2311	SUSD5
ENSG00000153558	3	33308517	33455154	710	55	2109196	1.6223	0.052366	FBXL2
ENSG00000153560	3	33419828	33492863	422	44	2109196	1.8975	0.028884	UBP1
ENSG00000163539	3	33527737	33769848	1018	64	2109196	0.17828	0.42925	CLASP2
ENSG00000170248	3	33829844	33921194	554	33	2109196	0.72951	0.23284	PDCD6IP
ENSG00000172995	3	35670437	35845988	819	82	2109196	1.9156	0.027707	ARPP21
ENSG00000144681	3	36411836	36599499	1286	76	2109196	0.33927	0.3672	STAC
ENSG00000163673	3	36743913	36791352	236	72	2109196	-0.44216	0.67081	DCLK3
ENSG00000168016	3	36858311	36996548	591	64	2109196	0.77951	0.21784	TRANK1
ENSG00000178567	3	37017357	37044795	131	31	2109196	0.0028389	0.49887	EPM2AIP1
ENSG00000076242	3	37024823	37117380	415	45	2109196	0.020807	0.4917	MLH1
ENSG00000093167	3	37084117	37235180	711	52	2109196	0.25271	0.40025	LRRFIP2
ENSG00000144674	3	37274668	37418242	661	52	2109196	0.76724	0.22147	GOLGA4
ENSG00000198590	3	37417760	37486988	332	62	2109196	0.90169	0.18361	C3orf35
ENSG00000144668	3	37483606	37875005	2306	179	2109196	-0.33231	0.63017	ITGA9
ENSG00000144677	3	37893451	38035960	716	77	2109196	1.0459	0.14781	CTDSPL
ENSG00000136059	3	38019550	38058679	237	43	2109196	0.20996	0.41685	VILL
ENSG00000187091	3	38038987	38081253	260	48	2109196	-0.61364	0.73027	PLCD1
ENSG00000008226	3	38070696	38175516	619	67	2109196	-0.12286	0.54889	DLEC1
ENSG00000060971	3	38134620	38188733	248	76	2109196	0.13044	0.44811	ACAA1
ENSG00000172936	3	38169969	38194513	91	32	2109196	0.74122	0.22928	MYD88
ENSG00000172939	3	38196580	38306979	417	94	2109196	0.077892	0.46896	OXSR1
ENSG00000172940	3	38297303	38329806	141	50	2109196	0.012755	0.49491	SLC22A13
ENSG00000144671	3	38313785	38370066	426	53	2109196	0.13425	0.4466	SLC22A14
ENSG00000093217	3	38378251	38472839	595	53	2109196	0.67449	0.25	XYLB
ENSG00000114739	3	38485342	38544633	283	33	2109196	0.35588	0.36096	ACVR2B
ENSG00000157036	3	38527618	38593652	291	44	2109196	1.0081	0.15671	EXOG
ENSG00000183873	3	38579548	38701164	678	116	2109196	-0.2872	0.61302	SCN5A
ENSG00000185313	3	38728293	38845501	713	74	2109196	0.8068	0.20989	SCN10A
ENSG00000168356	3	38877260	39002052	706	60	2109196	0.84501	0.19905	SCN11A
ENSG00000114742	3	39083489	39148155	378	51	2109196	0.073267	0.4708	WDR48
ENSG00000114745	3	39128150	39159854	196	59	2109196	0.64181	0.2605	GORASP1
ENSG00000168026	3	39139152	39190394	322	48	2109196	0.45053	0.32617	TTC21A
ENSG00000144655	3	39173346	39206053	195	51	2109196	0.32125	0.37401	CSRNP1
ENSG00000168334	3	39214701	39244087	140	51	2109196	0.015573	0.49379	XIRP1
ENSG00000168329	3	39294985	39333226	286	52	2109196	0.87629	0.19044	CX3CR1
ENSG00000179934	3	39361197	39385171	155	49	2109196	0.82004	0.2061	CCR8
ENSG00000144659	3	39414839	39448842	226	32	2109196	0.11735	0.45329	SLC25A38
ENSG00000168028	3	39438180	39464033	245	17	2109196	-0.44898	0.67328	RPSA
ENSG00000168314	3	39498689	39580970	634	28	2109196	1.1013	0.13538	MOBP
ENSG00000170011	3	39840405	40311812	3044	131	2109196	-0.061181	0.52439	MYRIP
ENSG00000114784	3	40341175	40363915	123	25	2109196	-0.52753	0.70109	EIF1B
ENSG00000168032	3	40418647	40480110	357	33	2109196	-0.54511	0.70716	ENTPD3
ENSG00000188846	3	40488783	40513861	183	35	2109196	-0.75558	0.77505	RPL14
ENSG00000177873	3	40508604	40541727	210	47	2109196	-0.7157	0.76291	ZNF619
ENSG00000177842	3	40537483	40570227	145	39	2109196	-1.0737	0.85853	ZNF620
ENSG00000172888	3	40556369	40626176	365	59	2109196	-1.0124	0.84433	ZNF621
ENSG00000168036	3	41226328	41311587	343	49	2109196	-0.7606	0.77655	CTNNB1
ENSG00000168038	3	41278090	42013922	5279	94	2109196	1.3402	0.090094	ULK4
ENSG00000182606	3	42045294	42277381	1323	112	2109196	2.1712	0.014956	TRAK1
ENSG00000187094	3	42289317	42317699	143	41	2109196	2.577	0.0049831	CCK
ENSG00000157093	3	42428570	42462092	195	55	2109196	0.31055	0.37807	LYZL4
ENSG00000114812	3	42520791	42589059	383	78	2109196	0.98396	0.16257	VIPR1
ENSG00000093183	3	42579461	42652572	356	41	2109196	1.2609	0.10368	SEC22C
ENSG00000008324	3	42613332	42646606	151	31	2109196	0.93484	0.17493	SS18L2
ENSG00000114857	3	42632106	42700227	296	33	2109196	0.83209	0.20268	NKTR
ENSG00000114853	3	42685176	42719072	150	48	2109196	0.62093	0.26732	ZBTB47
ENSG00000157119	3	42717011	42744036	142	52	2109196	-0.60321	0.72681	KLHL40
ENSG00000010282	3	42724155	42754319	166	49	2109196	-1.0447	0.85191	HHATL
ENSG00000244607	3	42724155	42824745	480	57	2109196	-0.28652	0.61276	CCDC13
ENSG00000181061	3	42788669	42856023	265	46	2109196	-0.28422	0.61188	HIGD1A
ENSG00000144648	3	42836244	42939466	498	66	2109196	-1.2626	0.89664	ACKR2
ENSG00000273291	3	42840938	43107363	1324	87	2109196	-0.85003	0.80235	KRBOX1
ENSG00000240747	3	42840975	42994284	715	79	2109196	-1.1046	0.86534	KRBOX1
ENSG00000180432	3	42887497	42927633	207	46	2109196	-0.60531	0.72752	CYP8B1
ENSG00000182983	3	42937223	42970825	140	44	2109196	-0.58983	0.72235	ZNF662
ENSG00000144649	3	43010759	43111703	532	55	2109196	-0.22944	0.59074	FAM198A
ENSG00000144647	3	43110724	43157568	207	49	2109196	-1.5777	0.94268	POMGNT2
ENSG00000163788	3	43318004	43476256	598	92	2109196	0.30197	0.38134	SNRK
ENSG00000160746	3	43386351	43743086	1516	83	2109196	0.33639	0.36829	ANO10
ENSG00000011198	3	43721605	43785863	328	39	2109196	-0.010659	0.50425	ABHD5
ENSG00000173769	3	44273378	44383590	443	39	2109196	-0.75534	0.77498	TOPAZ1
ENSG00000179152	3	44369611	44460943	379	48	2109196	-1.5428	0.93857	TCAIM
ENSG00000185219	3	44471262	44529162	211	65	2109196	0.39769	0.34543	ZNF445
ENSG00000178917	3	44530462	44562128	94	33	2109196	-0.082084	0.53271	ZNF852
ENSG00000196345	3	44586685	44634975	227	39	2109196	-0.35828	0.63993	ZKSCAN7
ENSG00000273303	3	44597051	44645665	213	43	2109196	-0.0090948	0.50363	RP11-944L7.5
ENSG00000144792	3	44609715	44651186	185	43	2109196	-0.083738	0.53337	ZNF660
ENSG00000186448	3	44616380	44699963	314	57	2109196	0.1149	0.45426	ZNF197
ENSG00000169981	3	44680219	44712283	87	40	2109196	-0.61909	0.73207	ZNF35
ENSG00000196653	3	44744135	44775323	173	33	2109196	-0.6232	0.73342	ZNF502
ENSG00000186446	3	44761088	44788575	127	33	2109196	0.067436	0.47312	ZNF501
ENSG00000163807	3	44769153	44813154	174	51	2109196	0.39505	0.3464	KIAA1143
ENSG00000163808	3	44793209	44924868	540	61	2109196	-0.39389	0.65317	KIF15
ENSG00000169964	3	44893361	44917162	118	33	2109196	-0.71137	0.76157	TMEM42
ENSG00000163810	3	44906100	44966482	365	34	2109196	-0.91285	0.81934	TGM4
ENSG00000163812	3	44946749	45027677	290	38	2109196	-0.52899	0.70159	ZDHHC3
ENSG00000075914	3	45006733	45087558	371	38	2109196	-0.56703	0.71465	EXOSC7
ENSG00000163815	3	45033040	45087563	270	29	2109196	-0.51486	0.69667	CLEC3B
ENSG00000163814	3	45113770	45197914	562	127	2109196	0.46745	0.32009	CDCP1
ENSG00000249992	3	45255958	45277770	157	34	2109196	0.51994	0.30155	TMEM158
ENSG00000011376	3	45419998	45600913	919	64	2109196	0.50625	0.30634	LARS2
ENSG00000144791	3	45586886	45737830	926	64	2109196	2.1405	0.016155	LIMD1
ENSG00000211456	3	45720548	45796916	447	35	2109196	2.4257	0.0076397	SACM1L
ENSG00000163817	3	45786942	45848027	299	100	2109196	1.7784	0.037671	SLC6A20
ENSG00000163818	3	45854808	45967534	532	67	2109196	-0.46038	0.67738	LZTFL1
ENSG00000173585	3	45917996	45954667	230	43	2109196	0.1278	0.44915	CCR9
ENSG00000163820	3	45949396	46047316	575	48	2109196	0.16596	0.43409	FYCO1
ENSG00000172215	3	45972425	45999845	158	37	2109196	0.29505	0.38398	CXCR6
ENSG00000173578	3	46048516	46079234	212	34	2109196	0.098988	0.46057	XCR1
ENSG00000183625	3	46195096	46318197	745	43	2109196	0.21563	0.41464	CCR3
ENSG00000163823	3	46233200	46259887	152	23	2109196	0.45984	0.32282	CCR1
ENSG00000121807	3	46385225	46412419	152	29	2109196	0.23765	0.40608	CCR2
ENSG00000160791	3	46401633	46427697	164	37	2109196	0.067754	0.47299	CCR5
ENSG00000121797	3	46438654	46464488	178	24	2109196	-0.39399	0.65321	CCRL2
ENSG00000012223	3	46467136	46536724	452	56	2109196	0.65529	0.25614	LTF
ENSG00000163825	3	46528981	46552439	136	29	2109196	1.2791	0.10043	RTP3
ENSG00000163827	3	46546913	46631589	515	44	2109196	1.3369	0.090621	LRRC2
ENSG00000268324	3	46588888	46611178	172	26	2109196	1.1714	0.12072	LUZPP1
ENSG00000241186	3	46606045	46678033	519	55	2109196	-0.17853	0.57085	TDGF1
ENSG00000178038	3	46700487	46745194	253	41	2109196	0.22319	0.4117	ALS2CL
ENSG00000181585	3	46732823	46762376	140	39	2109196	-1.3136	0.9055	TMIE
ENSG00000206549	3	46743605	46864064	584	29	2109196	-0.77783	0.78167	PRSS50
ENSG00000261603	3	46751073	46787919	235	23	2109196	-1.5509	0.93954	PRSS46
ENSG00000188086	3	46773582	46864048	418	23	2109196	-0.45584	0.67575	PRSS45
ENSG00000178055	3	46861032	46885585	107	21	2109196	-0.40456	0.6571	PRSS42
ENSG00000160808	3	46889362	46933659	192	56	2109196	-0.5588	0.71185	MYL3
ENSG00000160801	3	46909236	46955287	199	59	2109196	0.37649	0.35328	PTH1R
ENSG00000268537	3	46917699	46940171	106	37	2109196	0.72492	0.23425	AC109583.1
ENSG00000160799	3	46953216	47033500	321	38	2109196	1.132	0.12881	CCDC12
ENSG00000160796	3	47011173	47061193	178	40	2109196	0.43425	0.33205	NBEAL2
ENSG00000181555	3	47047919	47215457	556	50	2109196	1.0405	0.14905	SETD2
ENSG00000088727	3	47259516	47334941	259	49	2109196	1.1801	0.11897	KIF9
ENSG00000114648	3	47314407	47398306	236	65	2109196	1.632	0.05134	KLHL18
ENSG00000076201	3	47412501	47464931	169	47	2109196	2.146	0.015937	PTPN23
ENSG00000114650	3	47445203	47528616	256	54	2109196	2.1936	0.014131	SCAP
ENSG00000163832	3	47527130	47565251	158	45	2109196	2.1481	0.015854	ELP6
ENSG00000114646	3	47593729	47632282	123	44	2109196	0.32653	0.37201	CSPG5
ENSG00000173473	3	47616762	47833596	665	57	2109196	0.54982	0.29122	SMARCC1
ENSG00000132153	3	47834399	47901685	198	59	2109196	0.73843	0.23013	DHX30
ENSG00000047849	3	47882182	48140769	774	55	2109196	0.27328	0.39232	MAP4
ENSG00000164045	3	48188636	48239892	190	44	2109196	1.4024	0.080404	CDC25A
ENSG00000164047	3	48254837	48276981	89	38	2109196	2.5476	0.0054236	CAMP
ENSG00000164048	3	48272590	48350743	319	40	2109196	1.59	0.055921	ZNF589
ENSG00000172113	3	48324754	48353175	135	17	2109196	1.8052	0.035524	NME6
ENSG00000229453	3	48338336	48379831	181	15	2109196	1.5778	0.057302	SPINK8
ENSG00000164049	3	48403709	48452666	177	26	2109196	0.63018	0.26429	FBXW12
ENSG00000164050	3	48435261	48481594	131	33	2109196	0.46822	0.31981	PLXNB1
ENSG00000164051	3	48463574	48491866	96	23	2109196	0.80661	0.20994	CCDC51
ENSG00000232112	3	48471667	48495616	82	19	2109196	0.73787	0.2303	TMA7
ENSG00000164053	3	48478114	48517115	136	33	2109196	0.2052	0.41871	ATRIP
ENSG00000213689	3	48496445	48519044	75	37	2109196	-0.48119	0.68481	TREX1
ENSG00000164054	3	48499197	48552259	177	47	2109196	-0.26778	0.60557	SHISA5
ENSG00000114268	3	48545117	48609448	195	56	2109196	0.56498	0.28605	PFKFB4
ENSG00000145040	3	48589160	48611206	81	39	2109196	1.2628	0.10334	UCN2
ENSG00000114270	3	48591506	48642700	174	77	2109196	1.4888	0.068277	COL7A1
ENSG00000010256	3	48626435	48658409	108	53	2109196	0.65629	0.25582	UQCRC1
ENSG00000183396	3	48648192	48669288	94	40	2109196	-0.32719	0.62824	TMEM89
ENSG00000225697	3	48653156	48682926	124	42	2109196	-0.79716	0.78732	SLC26A6
ENSG00000008300	3	48663902	48710348	141	33	2109196	-0.17403	0.56908	CELSR3
ENSG00000213672	3	48691364	48733797	121	25	2109196	1.0038	0.15775	NCKIPSD
ENSG00000068745	3	48715436	48787786	238	48	2109196	1.5244	0.0637	IP6K2
ENSG00000114302	3	48772030	48895279	320	77	2109196	1.9963	0.022949	PRKAR2A
ENSG00000178537	3	48884369	48946426	193	59	2109196	1.9004	0.028692	SLC25A20
ENSG00000221883	3	48945221	48966818	79	30	2109196	1.9245	0.027145	ARIH2OS
ENSG00000177479	3	48946254	49033815	253	49	2109196	2.2124	0.013468	ARIH2
ENSG00000178467	3	49017319	49054587	93	47	2109196	2.0608	0.019659	P4HTM
ENSG00000178252	3	49034495	49063386	70	39	2109196	1.3995	0.080825	WDR6
ENSG00000178149	3	49042921	49069726	65	40	2109196	0.77834	0.21818	DALRD3
ENSG00000178057	3	49047892	49070928	59	37	2109196	1.1999	0.11509	NDUFAF3
ENSG00000178035	3	49051758	49076841	75	39	2109196	1.742	0.040752	IMPDH2
ENSG00000198218	3	49057140	49141796	252	55	2109196	2.0149	0.021957	QRICH1
ENSG00000172053	3	49123365	49152553	88	42	2109196	1.8924	0.029216	QARS
ENSG00000172046	3	49135479	49168371	103	53	2109196	2.0408	0.020637	USP19
ENSG00000172037	3	49148547	49180551	102	56	2109196	2.2525	0.012146	LAMB2
ENSG00000177352	3	49189968	49213754	69	23	2109196	1.6649	0.047967	CCDC71
ENSG00000185909	3	49199044	49223917	80	26	2109196	2.191	0.014227	KLHDC8B
ENSG00000236980	3	49205065	49239291	103	26	2109196	2.2881	0.011065	C3orf84
ENSG00000173421	3	49225861	49305537	262	49	2109196	3.0582	0.0011135	CCDC36
ENSG00000225399	3	49287518	49308744	58	29	2109196	2.6591	0.0039175	RP11-3B7.1
ENSG00000188315	3	49296035	49325342	102	45	2109196	2.9411	0.0016354	C3orf62
ENSG00000114316	3	49305264	49388145	279	48	2109196	3.67	0.00012129	USP4
ENSG00000233276	3	49384609	49406033	86	30	2109196	4.2219	1.2114e-05	GPX1
ENSG00000067560	3	49386578	49460431	297	37	2109196	3.9905	3.2969e-05	RHOA
ENSG00000145022	3	49439639	49463908	97	27	2109196	3.6164	0.00014934	TCTA
ENSG00000145020	3	49444211	49470186	94	25	2109196	3.5415	0.00019892	AMT
ENSG00000145029	3	49450379	49476759	103	30	2109196	3.8603	5.6618e-05	NICN1
ENSG00000173402	3	49496146	49583048	318	37	2109196	3.2408	0.00059607	DAG1
ENSG00000164061	3	49581922	49718978	451	60	2109196	3.8249	6.5419e-05	BSN
ENSG00000164062	3	49701435	49731396	88	26	2109196	2.74	0.0030724	APEH
ENSG00000173531	3	49711380	49736934	65	24	2109196	2.8751	0.0020196	MST1
ENSG00000164068	3	49716932	49768962	183	52	2109196	2.7943	0.0026006	RNF123
ENSG00000176020	3	49744267	49771349	109	33	2109196	2.4241	0.0076734	AMIGO3
ENSG00000173540	3	49744277	49771384	109	33	2109196	2.4241	0.0076734	GMPPB
ENSG00000176095	3	49751727	49833975	288	34	2109196	2.1892	0.01429	IP6K1
ENSG00000187492	3	49818165	49847268	101	36	2109196	1.9666	0.024613	CDHR4
ENSG00000185614	3	49830687	49852463	72	32	2109196	1.9375	0.02634	FAM212A
ENSG00000182179	3	49832640	49861379	97	40	2109196	1.693	0.045229	UBA7
ENSG00000183763	3	49856034	49904007	132	34	2109196	2.0038	0.022546	TRAIP
ENSG00000164076	3	49885421	49917655	94	27	2109196	2.3697	0.0089011	CAMKV
ENSG00000164078	3	49914435	49951299	113	33	2109196	2.7175	0.0032889	MST1R
ENSG00000228008	3	49931278	49964370	84	25	2109196	2.5934	0.0047518	CTD-2330K9.3
ENSG00000164077	3	49936302	49977606	110	28	2109196	2.4656	0.0068398	MON1A
ENSG00000004534	3	49967440	50147478	650	45	2109196	2.373	0.0088227	RBM6
ENSG00000003756	3	50116341	50166454	162	38	2109196	2.3065	0.010542	RBM5
ENSG00000001617	3	50182478	50236508	192	45	2109196	2.5572	0.0052759	SEMA3F
ENSG00000114349	3	50219045	50243949	84	25	2109196	2.6978	0.0034897	GNAT1
ENSG00000114353	3	50253724	50306787	168	55	2109196	1.5733	0.057821	GNAI2
ENSG00000179564	3	50306458	50335545	104	43	2109196	0.97022	0.16597	LSMEM2
ENSG00000214706	3	50315163	50340349	95	42	2109196	0.5624	0.28692	IFRD2
ENSG00000186792	3	50320262	50346899	101	41	2109196	0.13991	0.44437	HYAL3
ENSG00000243477	3	50323833	50346852	90	41	2109196	-0.36206	0.64135	NAT6
ENSG00000114378	3	50327320	50359812	114	37	2109196	0.38901	0.34863	HYAL1
ENSG00000068001	3	50345221	50370337	76	30	2109196	1.2493	0.10578	HYAL2
ENSG00000114383	3	50347458	50375682	93	33	2109196	1.2808	0.10013	TUSC2
ENSG00000068028	3	50357219	50388411	90	36	2109196	0.80095	0.21158	RASSF1
ENSG00000004838	3	50368541	50394283	80	32	2109196	0.84885	0.19798	ZMYND10
ENSG00000114388	3	50374761	50398522	65	30	2109196	1.1194	0.13148	NPRL2
ENSG00000114395	3	50378126	50405891	84	39	2109196	1.2889	0.098716	CYB561D2
ENSG00000272104	3	50378323	50415354	113	45	2109196	1.0026	0.15802	XXcos-LUCA11.5
ENSG00000126062	3	50382180	50407041	69	33	2109196	1.5804	0.057012	TMEM115
ENSG00000007402	3	50390233	50551675	655	78	2109196	1.9958	0.022978	CACNA2D2
ENSG00000088543	3	50585462	50618458	119	32	2109196	1.7731	0.03811	C3orf18
ENSG00000114735	3	50596583	50632366	133	38	2109196	1.6749	0.046976	HEMK1
ENSG00000114737	3	50633921	50659262	86	25	2109196	1.7631	0.038938	CISH
ENSG00000114738	3	50638951	50696720	210	44	2109196	2.4993	0.0062225	MAPKAPK3
ENSG00000088538	3	50702672	51431629	2843	48	2109196	0.93373	0.17522	DOCK3
ENSG00000145050	3	51412478	51436828	64	24	2109196	-1.1328	0.87135	MANF
ENSG00000179837	3	51418731	51445330	74	21	2109196	-1.1999	0.88491	RBM15B
ENSG00000145041	3	51423298	51544010	431	52	2109196	-0.191	0.57574	VPRBP
ENSG00000164080	3	51565160	51712683	427	73	2109196	-0.12516	0.5498	RAD54L2
ENSG00000164081	3	51686709	51748339	177	54	2109196	-0.30086	0.61824	TEX264
ENSG00000164082	3	51731086	51762629	99	37	2109196	-0.82045	0.79402	GRM2
ENSG00000214686	3	51802580	51823009	72	36	2109196	1.5647	0.058822	IQCF6
ENSG00000229972	3	51841620	51874876	143	26	2109196	-0.29124	0.61457	IQCF3
ENSG00000184345	3	51885645	51907440	106	13	2109196	0.5776	0.28177	IQCF2
ENSG00000214681	3	51897737	51919600	88	17	2109196	0.20113	0.4203	IQCF5
ENSG00000173389	3	51918892	51947351	108	31	2109196	0.5449	0.29291	IQCF1
ENSG00000114767	3	51957446	51985957	124	56	2109196	1.0561	0.14546	RRP9
ENSG00000041880	3	51966361	51992883	106	44	2109196	1.1001	0.13564	PARP3
ENSG00000180929	3	51979330	52001509	79	33	2109196	1.0285	0.15185	GPR62
ENSG00000090097	3	51981470	52012426	91	33	2109196	1.1604	0.12294	PCBP4
ENSG00000272762	3	51984317	52018032	98	40	2109196	1.6071	0.054015	RP11-155D18.14
ENSG00000114779	3	51992526	52027425	110	47	2109196	1.3859	0.082891	ABHD14B
ENSG00000248487	3	51995442	52025212	82	40	2109196	1.607	0.05403	ABHD14A
ENSG00000114786	3	51999066	52033199	106	56	2109196	1.6569	0.048771	ABHD14A-ACY1
ENSG00000243989	3	51999066	52033213	107	57	2109196	1.6289	0.051664	ACY1
ENSG00000162244	3	52017616	52039958	80	49	2109196	0.78209	0.21708	RPL29
ENSG00000164086	3	52072935	52100566	86	31	2109196	1.5193	0.064346	DUSP7
ENSG00000256097	3	52087076	52107567	63	30	2109196	0.6058	0.27232	LINC00696
ENSG00000164087	3	52099269	52198706	368	58	2109196	1.0731	0.14161	POC1A
ENSG00000023330	3	52222102	52258343	147	39	2109196	0.54143	0.2941	ALAS1
ENSG00000239732	3	52245096	52283183	158	45	2109196	0.82669	0.20421	TLR9
ENSG00000173366	3	52245097	52275206	131	41	2109196	1.0102	0.15619	TLR9
ENSG00000247596	3	52252626	52283276	132	39	2109196	0.44322	0.3288	TWF2
ENSG00000164088	3	52269841	52294613	94	30	2109196	0.52609	0.29941	PPM1M
ENSG00000164091	3	52278437	52332036	217	48	2109196	1.3212	0.093223	WDR82
ENSG00000168237	3	52311105	52339272	124	37	2109196	1.8265	0.033891	GLYCTK
ENSG00000114841	3	52340335	52444507	459	61	2109196	1.6304	0.051509	DNAH1
ENSG00000163930	3	52425029	52454366	126	36	2109196	1.1793	0.11914	BAP1
ENSG00000010318	3	52434673	52467657	141	37	2109196	1.1339	0.12841	PHF7
ENSG00000010319	3	52457069	52489101	127	40	2109196	1.3038	0.096143	SEMA3G
ENSG00000114854	3	52475118	52498086	103	30	2109196	1.151	0.12487	TNNC1
ENSG00000010322	3	52479134	52537087	264	34	2109196	0.50288	0.30752	NISCH
ENSG00000010327	3	52519354	52568511	264	47	2109196	0.79261	0.214	STAB1
ENSG00000168268	3	52548386	52579070	156	38	2109196	0.74679	0.2276	NT5DC2
ENSG00000168273	3	52558029	52623253	331	41	2109196	-0.061477	0.52451	SMIM4
ENSG00000163939	3	52569368	52729933	809	39	2109196	0.037141	0.48519	PBRM1
ENSG00000163938	3	52705172	52738508	158	35	2109196	0.44578	0.32788	GNL3
ENSG00000016864	3	52718505	52750048	151	36	2109196	0.46416	0.32127	GLT8D1
ENSG00000114902	3	52728971	52752182	112	29	2109196	0.45256	0.32543	SPCS1
ENSG00000114904	3	52734800	52814965	401	40	2109196	0.11237	0.45526	NEK4
ENSG00000055957	3	52801603	52836078	207	38	2109196	0.63015	0.2643	ITIH1
ENSG00000162267	3	52818784	52853025	219	39	2109196	1.1174	0.1319	ITIH3
ENSG00000055955	3	52836991	52875495	258	29	2109196	1.015	0.15505	ITIH4
ENSG00000243696	3	52837298	52879745	284	30	2109196	0.94523	0.17227	RP5-966M1.6
ENSG00000272573	3	52857130	52879235	155	24	2109196	1.0397	0.14923	MUSTN1
