GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs61812598	1	154426264	rs4129267	2018-07-05	29875488	Sun BB	2018-06-06	Nature	www.ncbi.nlm.nih.gov/pubmed/29875488	Genomic atlas of the human plasma proteome.	Blood protein levels	3,301 European ancestry individuals	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-T	rs4129267	0	4129267	intron_variant	0	0.4	6E-1040	1039.22184874962	(Interleukin-6 receptor subunit alpha, IL6R.8092.29.3)	1.1	[1.06-1.14] unit increase	Affymetrix [10572788] (imputed)	N
3	rs61812598	1	154426264	rs4129267	2018-04-25	23749187	Cortes A	2013-07-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23749187	Identification of multiple risk variants for ankylosing spondylitis through high-density genotyping of immune-related loci.	Ankylosing spondylitis	9,069 European ancestry cases, 1,550 East Asian ancestry cases, 13,578 European ancestry controls, 1,567 East Asian ancestry controls	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-C	rs4129267	0	4129267	intron_variant	0	0.592	2E-15	14.698970004336	(EA)	1.18		Illumina [128935]	N
3	rs61812598	1	154426264	rs4129267	2018-04-25	23749187	Cortes A	2013-07-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23749187	Identification of multiple risk variants for ankylosing spondylitis through high-density genotyping of immune-related loci.	Ankylosing spondylitis	9,069 European ancestry cases, 1,550 East Asian ancestry cases, 13,578 European ancestry controls, 1,567 East Asian ancestry controls	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-C	rs4129267	0	4129267	intron_variant	0	0.592	3E-13	12.5228787452803		1.14		Illumina [128935]	N
3	rs61812598	1	154426264	rs4129267	2011-09-30	21907864	Ferreira MA	2011-09-10	Lancet	www.ncbi.nlm.nih.gov/pubmed/21907864	Identification of IL6R and chromosome 11q13.5 as risk loci for asthma.	Asthma	12,475 European ancestry cases, 19,967 European ancestry controls	3,322 European ancestry cases, 22,036 European ancestry controls	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-T	rs4129267	0	4129267	intron_variant	0	0.37	2E-8	7.69897000433602		1.09	[1.06-1.12]	Illumina [NR] (imputed)	N
3	rs61812598	1	154426264	rs4129267	2018-01-30	29273806	Demenais F	2017-12-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29273806	Multiancestry association study identifies new asthma risk loci that colocalize with immune-cell enhancer marks.	Asthma	19,954 European ancestry cases, 107,715 European ancestry controls, 2,149 African ancestry cases, 6,055 African ancestry controls, 1,239 Japanese ancestry cases, 3,976 Japanese ancestry controls, 606 Latino cases, 792 Latino controls	NA	1q21.3	NR	IL6R			ENSG00000160712	NA	NA	rs4129267-C	rs4129267	0	4129267	intron_variant	0	0.35	8E-7	6.09691001300806		NA		Affymetrix, Illumina, Perlegen [2831075] (imputed)	N
3	rs61812598	1	154426264	rs4129267	2015-05-23	21300955	Dehghan A	2011-02-07	Circulation	www.ncbi.nlm.nih.gov/pubmed/21300955	Meta-analysis of genome-wide association studies in >80 000 subjects identifies multiple loci for C-reactive protein levels.	C-reactive protein levels	63,678 European ancestry individuals 1,792 Erasmus Rucphen individuals, 715 Orcadian individuals	16,540 European ancestry individuals	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-C	rs4129267	0	4129267	intron_variant	0	NR	2E-48	47.698970004336		0.079	[0.07-0.09] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N
3	rs61812598	1	154426264	rs4129267	2008-06-22	18464913	Melzer D	2008-05-09	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/18464913	A genome-wide association study identifies protein quantitative trait loci (pQTLs).	Protein quantitative trait loci	1,200 European ancestry individuals	up to 4,590 European ancestry individuals	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-?	rs4129267	0	4129267	intron_variant	0	0.37	2E-57	56.698970004336	(sIL-6R)	NA		Illumina [496032]	N
3	rs61812598	1	154426264	rs4129267	2008-09-10	17903307	Wilk JB	2007-09-19	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/17903307	Framingham Heart Study genome-wide association: results for pulmonary function measures.	Pulmonary function	Up to 1,222 individuals	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-?	rs4129267	0	4129267	intron_variant	0	NR	7E-6	5.15490195998574	(ppFEF)	NA		Affymetrix [70897]	N
3	rs61812598	1	154426264	rs4129267	2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	C-reactive protein levels	8,349 African American individuals, 15,912 Hispanic/Latino individuals, 1,811 Asian ancestry individuals, 1,777 Native Hawaiian ancestry individuals, 574 Native American ancestry individuals, 97 individuals	NA	1q21.3	NR	IL6R			ENSG00000160712	NA	NA	rs4129267-?	rs4129267	0	4129267	intron_variant	0	NR	1E-33	33		0.1090762	[0.091-0.127] unit decrease	Illumina [30861016] (imputed)	N
3	rs61812598	1	154426264	rs4129267	2021-10-13	29878111	Kocarnik JM	2018-08-01	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29878111	Discovery, fine-mapping, and conditional analyses of genetic variants associated with C-reactive protein in multiethnic populations using the Metabochip in the Population Architecture using Genomics and Epidemiology (PAGE) study.	C-reactive protein levels	15,895 Hispanic individuals, 12,817 African American individuals, 1,252 Asian or Oceanian ancestry individuals, 539 Native American ancestry individuals	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-A	rs4129267	0	4129267	intron_variant	0	0.3672	2E-26	25.698970004336		0.1197	[0.098-0.142] unit decrease	Illumina [~ 200000]	N
3	rs61812598	1	154426264	rs4129267	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Respiratory diseases	approximately 459,000 European ancestry individuals	NA	1q21.3		IL6R			ENSG00000160712	NA	NA	rs4129267-?	rs4129267	0	4129267	intron_variant	0	NR	9E-8	7.04575749056068		NA		NR [~ 8900000] (imputed)	N
3	rs61812598	1	154426264	rs4129267	2019-04-18	30388399	Ligthart S	2018-11-01	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30388399	Genome Analyses of >200,000 Individuals Identify 58 Loci for Chronic Inflammation and Highlight Pathways that Link Inflammation and Complex Disorders.	C-reactive protein levels	up to 92,771 European ancestry males, up to 113,387 European ancestry females	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs4129267-C	rs4129267	0	4129267	intron_variant	0	0.39	1E-129	129		0.088	[0.08-0.096] unit increase	Affymetrix, Illumina, Perlegen [2437193] (imputed)	N
3	rs61812598	1	154426264	rs4129267	2022-07-20	35285134	Temprano-Sagrera G	2022-03-14	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/35285134	Multi-phenotype analyses of hemostatic traits with cardiovascular events reveal novel genetic associations.	Fibrinogen levels or tissue plasminogen activator levels (pleiotropy)	120,246 European ancestry individuals with fibrinogen measurements, 26,929 European ancestry individuals with tPA measurements	NA	1q21.3		IL6R			ENSG00000160712	NA	NA	rs4129267-?	rs4129267	0	4129267	intron_variant	0	NR	2E-37	36.698970004336		NA		NR [NR]	N
3	rs61812598	1	154426264	rs4129267	2022-07-20	35285134	Temprano-Sagrera G	2022-03-14	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/35285134	Multi-phenotype analyses of hemostatic traits with cardiovascular events reveal novel genetic associations.	Fibrinogen levels or factor VII levels or factor XI levels or tissue plasminogen activator levels (pleiotropy)	120,246 European ancestry individuals with fibrinogen measurements, 27,495 European or African American individuals with factor VII measurements, 16,169 European ancestry individuals with factor XI measurements, 26,929 European ancestry individuals with tPA measurements	NA	1q21.3		IL6R			ENSG00000160712	NA	NA	rs4129267-?	rs4129267	0	4129267	intron_variant	0	NR	2E-38	37.698970004336		NA		NR [NR]	N
3	rs61812598	1	154426264	rs4129267	2022-07-20	35285134	Temprano-Sagrera G	2022-03-14	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/35285134	Multi-phenotype analyses of hemostatic traits with cardiovascular events reveal novel genetic associations.	Fibrinogen levels or plasminogen activator inhibitor 1 levels (pleiotropy)	120,246 European ancestry individuals with fibrinogen measurements, 19,599 European ancestry individuals with PAI1 measurements	NA	1q21.3		IL6R			ENSG00000160712	NA	NA	rs4129267-?	rs4129267	0	4129267	intron_variant	0	NR	4E-37	36.397940008672		NA		NR [NR]	N
3	rs61812598	1	154426264	rs4129267	2022-04-11	28240269	Suhre K	2017-02-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28240269	Connecting genetic risk to disease end points through the human blood plasma proteome.	Interleukin-6 receptor subunit alpha levels	997 European ancestry individuals	338 Greater Middle Eastern (Middle Eastern, North African or Persian), South Asian ancestry, Asian ancestry individuals	1q21.3		IL6R			ENSG00000160712	NA	NA	rs4129267-T	rs4129267	0	4129267	intron_variant	0	NR	2E-265	264.698970004336		1.208	[1.16-1.26] unit increase	Affymetrix [509946]	N
3	rs61812598	1	154426264	rs4129267	2022-10-24	36168886	Thareja G	2022-09-28	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/36168886	Differences and commonalities in the genetic architecture of protein quantitative trait loci in European and Arab populations.	Interleukin-6 receptor subunit alpha levels	2,935 Qatari ancestry individuals	NA	1q21.3		IL6R			ENSG00000160712	NA	NA	rs4129267-T	rs4129267	0	4129267	intron_variant	0	0.370698	4E-303	302.397940008672		1.14168	[1.09-1.2] unit increase	NR [10004359]	N
3	rs61812598	1	154426970	rs2228145	2014-08-05	24390342	Okada Y	2013-12-25	Nature	www.ncbi.nlm.nih.gov/pubmed/24390342	Genetics of rheumatoid arthritis contributes to biology and drug discovery.	Rheumatoid arthritis	up to 14,361 European ancestry cases, up to 42,923 European ancestry controls, up to 4,873 East Asian ancestry cases, up to 17,642 East Asian ancestry controls	up to 3,775 European ancestry cases, up to 5,801 European ancestry controls, up to 6,871 East Asian ancestry cases, up to 6,392 East Asian ancestry controls	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-A	rs2228145	0	2228145	missense_variant	0	0.6	5E-6	5.30102999566398	(EA)	1.07	[1.04-1.10]	Affymetrix, Illumina [up to 9739303] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2014-08-05	24390342	Okada Y	2013-12-25	Nature	www.ncbi.nlm.nih.gov/pubmed/24390342	Genetics of rheumatoid arthritis contributes to biology and drug discovery.	Rheumatoid arthritis	up to 14,361 European ancestry cases, up to 42,923 European ancestry controls, up to 4,873 East Asian ancestry cases, up to 17,642 East Asian ancestry controls	up to 3,775 European ancestry cases, up to 5,801 European ancestry controls, up to 6,871 East Asian ancestry cases, up to 6,392 East Asian ancestry controls	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-A	rs2228145	0	2228145	missense_variant	0	0.6	4E-9	8.39794000867204		1.08	[1.05-1.10]	Affymetrix, Illumina [up to 9739303] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2017-12-05	29083406	Ferreira MA	2017-10-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29083406	Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology.	Allergic disease (asthma, hay fever or eczema)	180,129 European ancestry cases, 180,709 European ancestry controls	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-C	rs2228145	0	2228145	missense_variant	0	0.35	4E-13	12.397940008672		1.038	[1.03-1.05]	Affymetrix, Illumina [8307659] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2018-08-08	24532676	Kim K	2014-02-14	Ann Rheum Dis	www.ncbi.nlm.nih.gov/pubmed/24532676	High-density genotyping of immune loci in Koreans and Europeans identifies eight new rheumatoid arthritis risk loci.	Rheumatoid arthritis (ACPA-positive)	2,234 Korean ancestry cases, 7,065 Korean ancestry controls, 10,288 European ancestry cases, 35,502 European ancestry controls	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-A	rs2228145	0	2228145	missense_variant	0	0.6	1E-7	7		1.0869565	[1.05-1.12]	Illumina [133816] (imputed)	N
3	rs61812598	1	154426970	rs8192284	2017-06-01	28107422	de Vries PS	2017-01-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/28107422	Comparison of HapMap and 1000 Genomes Reference Panels in a Large-Scale Genome-Wide Association Study.	Fibrinogen levels	91,953 European ancestry individuals (imputed to HapMap)		1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs8192284-?	rs8192284	1	2228145	missense_variant	0	NR	9E-29	28.0457574905607		0.0115	unit increase	Affymetrix, Illumina [2749429] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2020-03-02	31361310	Johansson A	2019-07-30	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31361310	Genome-wide association analysis of 350 000 Caucasians from the UK Biobank identifies novel loci for asthma, hay fever and eczema.	Hay fever and/or eczema	84,034 European ancestry cases, 239,773 European ancestry controls	NA	1q21.3	NR	IL6R			ENSG00000160712	NA	NA	rs2228145-C	rs2228145	0	2228145	missense_variant	0	0.4108	7E-13	12.1549019599857		1.044	[1.032-1.056]	Affymetrix [15688218] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2020-03-02	31361310	Johansson A	2019-07-30	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31361310	Genome-wide association analysis of 350 000 Caucasians from the UK Biobank identifies novel loci for asthma, hay fever and eczema.	Allergic disease (asthma, hay fever or eczema)	106,772 European ancestry cases, 239,773 European ancestry controls	83,335 cases, 34,934 controls	1q21.3	NR	IL6R			ENSG00000160712	NA	NA	rs2228145-C	rs2228145	0	2228145	missense_variant	0	0.4108	1E-12	12		1.04	[1.03-1.051]	Affymetrix [15688218] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2019-01-25	30423114	Laufer VA	2018-11-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/30423114	Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.	Rheumatoid arthritis	916 African American cases, 1,392 African American controls,	4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-A	rs2228145	0	2228145	missense_variant	0	0.6	5E-6	5.30102999566398	(EA)	0.07194	[0.041-0.103] unit increase	Illumina [8380626] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2019-01-25	30423114	Laufer VA	2018-11-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/30423114	Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.	Rheumatoid arthritis	916 African American cases, 1,392 African American controls,	4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-A	rs2228145	0	2228145	missense_variant	0	NR	3E-9	8.52287874528034		0.0792409	[0.053-0.105] unit increase	Illumina [8380626] (imputed)	N
3	rs61812598	1	154426970	rs8192284	2020-06-25	27532455	Sun W	2016-08-17	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/27532455	Common Genetic Polymorphisms Influence Blood Biomarker Measurements in COPD.	Blood protein levels	1,340 European ancestry individuals	NA	1q21.3	NR	IL6R			ENSG00000160712	NA	NA	rs8192284-?	rs8192284	1	2228145	missense_variant	0		8E-194	193.096910013008	(IL6R)	0.9824	[NR] unit increase	Illumina [NR]	N
3	rs61812598	1	154426970	rs2228145	2021-03-22	33536631	Bell S	2021-02-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/33536631	A genome-wide meta-analysis yields 46 new loci associating with biomarkers of iron homeostasis.	Iron status biomarkers (iron levels)	163,511 European ancestry individuals	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-C	rs2228145	0	2228145	missense_variant	0	0.407	8E-11	10.0969100130081		0.026	[0.018-0.034] SD increase	Affymetrix, Illumina [40000000] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2017-05-11	28031287	Sasayama D	2016-11-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/28031287	Genome-wide quantitative trait loci mapping of the human cerebrospinal fluid proteome.	Cerebrospinal fluid biomarker levels	133 Japanese ancestry individuals.	NA	1q21.3	NR	IL6R			ENSG00000160712	NA	NA	rs2228145-C	rs2228145	0	2228145	missense_variant	0	NR	7E-29	28.1549019599857	(Interleukin-6 receptor subunit alpha)	NA		Illumina [514227]	N
3	rs61812598	1	154426970	rs2228145	2016-10-04	26482879	Paternoster L	2015-10-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26482879	Multi-ancestry genome-wide association study of 21,000 cases and 95,000 controls identifies new risk loci for atopic dermatitis.	Atopic dermatitis	18,900 European ancestry cases, 1,472 Japanese ancestry cases, 422 African American cases, 300 Latino cases, 305 cases, 84,166 European ancestry controls, 7,966 Japanese ancestry controls, 844 African American controls, 1,592 Latino controls, 896 controls	30,588 European ancestry cases, 459 African American cases, 1,012 Chinese ancestry cases, 226,537 European ancestry controls, 729 African American controls, 1,362 Chinese ancestry controls	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-C	rs2228145	0	2228145	missense_variant	0	NR	5E-10	9.30102999566398	(EA, fixed effects)	1.08	[1.05-1.11]	Illumina [15539996] (imputed)	N
3	rs61812598	1	154426970	rs8192284	2018-05-08	23143596	Eyre S	2012-12-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23143596	High-density genetic mapping identifies new susceptibility loci for rheumatoid arthritis.	Rheumatoid arthritis	up to 13,838 European ancestry cases, up to 33,742 European ancestry controls	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs8192284-?	rs8192284	1	2228145	missense_variant	0	0.58	1E-8	8		1.1148272		Illumina [129464] (imputed)	N
3	rs61812598	1	154426970	rs8192284	2018-05-08	23143596	Eyre S	2012-12-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23143596	High-density genetic mapping identifies new susceptibility loci for rheumatoid arthritis.	Rheumatoid arthritis (ACPA-positive)	up to 9,585 European ancestry cases, up to 33,742 European ancestry controls	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs8192284-?	rs8192284	1	2228145	missense_variant	0	0.58	2E-7	6.69897000433602		1.123217		Illumina [129464] (imputed)	N
3	rs61812598	1	154426970	rs2228145	2018-11-16	30072576	Emilsson V	2018-08-02	Science	www.ncbi.nlm.nih.gov/pubmed/30072576	Co-regulatory networks of human serum proteins link genetics to disease.	Blood protein levels	3,200 European ancestry individuals	NA	1q21.3	IL6R	IL6R			ENSG00000160712	NA	NA	rs2228145-A	rs2228145	0	2228145	missense_variant	0	0.5828125	8E-450	449.096910013008	(IL6R, 4139_71_2)	0.9926965	[0.96-1.03] unit decrease	Illumina [> 1000000] (imputed)	N
